Type,MimeType,Supplier,Author,Publisher,Group,Name,Version,Scope,LicenseExpressions,LicenseNames,Copyright,Cpe,Purl,Modified,SwidTagId,SwidName,SwidVersion,SwidTagVersion,SwidPatch,SwidTextContentType,SwidTextEncoding,SwidTextContent,SwidUrl,MD5,SHA-1,SHA-256,SHA-384,SHA-512,SHA3-256,SHA3-384,SHA3-512,BLAKE2b-256,BLAKE2b-384,BLAKE2b-512,BLAKE3,Streebog-256,Streebog-512,Description
Library,,,,,,easygui,0.98.3,,,,,,pkg:pypi/easygui@0.98.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,ebcdic,1.1.1,,,,,,pkg:pypi/ebcdic@1.1.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,ecdsa,0.19.0,,,,,,pkg:pypi/ecdsa@0.19.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,einops,0.8.0,,,,,,pkg:pypi/einops@0.8.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,email-validator,2.2.0,,,,,,pkg:pypi/email-validator@2.2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,embedchain,0.1.128,,,,,,pkg:pypi/embedchain@0.1.128,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,emoji,2.14.1,,,,,,pkg:pypi/emoji@2.14.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,et-xmlfile,2.0.0,,,,,,pkg:pypi/et-xmlfile@2.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,events,0.5,,,,,,pkg:pypi/events@0.5,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,exceptiongroup,1.3.0,,,,,,pkg:pypi/exceptiongroup@1.3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,executing,2.2.1,,,,,,pkg:pypi/executing@2.2.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,extract-msg,0.52.0,,,,,,pkg:pypi/extract-msg@0.52.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,faiss-cpu,1.12.0,,,,,,pkg:pypi/faiss-cpu@1.12.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,fake-useragent,1.5.1,,,,,,pkg:pypi/fake-useragent@1.5.1,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,fastapi,0.111.0,,,,,,pkg:pypi/fastapi@0.111.0,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,fastapi-cli,0.0.7,,,,,,pkg:pypi/fastapi-cli@0.0.7,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,fastavro,1.12.1,,,,,,pkg:pypi/fastavro@1.12.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,faster-whisper,1.0.3,,,,,,pkg:pypi/faster-whisper@1.0.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,fastmcp,2.5.2,,,,,,pkg:pypi/fastmcp@2.5.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,filelock,3.16.1,,,,,,pkg:pypi/filelock@3.16.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,filetype,1.2.0,,,,,,pkg:pypi/filetype@1.2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,flask,3.1.0,,,,,,pkg:pypi/flask@3.1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,flask-cors,5.0.0,,,,,,pkg:pypi/flask-cors@5.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,flatbuffers,24.12.23,,,,,,pkg:pypi/flatbuffers@24.12.23,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,fonttools,4.55.3,,,,,,pkg:pypi/fonttools@4.55.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,fpdf2,2.8.2,,,,,,pkg:pypi/fpdf2@2.8.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,frozenlist,1.5.0,,,,,,pkg:pypi/frozenlist@1.5.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,fsspec,2024.9.0,,,,,,pkg:pypi/fsspec@2024.9.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,ftfy,6.2.3,,,,,,pkg:pypi/ftfy@6.2.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,git-python,1.0.3,,,,,,pkg:pypi/git-python@1.0.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,gitdb,4.0.12,,,,,,pkg:pypi/gitdb@4.0.12,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,gitpython,3.1.44,,,,,,pkg:pypi/gitpython@3.1.44,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,google-ai-generativelanguage,0.6.9,,,,,,pkg:pypi/google-ai-generativelanguage@0.6.9,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,google-api-core,2.24.0,,,,,,pkg:pypi/google-api-core@2.24.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,google-api-python-client,2.159.0,,,,,,pkg:pypi/google-api-python-client@2.159.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,google-auth,2.37.0,,,,,,pkg:pypi/google-auth@2.37.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,google-auth-httplib2,0.2.0,,,,,,pkg:pypi/google-auth-httplib2@0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,google-auth-oauthlib,1.2.2,,,,,,pkg:pypi/google-auth-oauthlib@1.2.2,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,google-cloud-core,2.4.1,,,,,,pkg:pypi/google-cloud-core@2.4.1,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,google-cloud-storage,2.19.0,,,,,,pkg:pypi/google-cloud-storage@2.19.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,google-crc32c,1.6.0,,,,,,pkg:pypi/google-crc32c@1.6.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,google-generativeai,0.8.1,,,,,,pkg:pypi/google-generativeai@0.8.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,google-resumable-media,2.7.2,,,,,,pkg:pypi/google-resumable-media@2.7.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,googleapis-common-protos,1.63.2,,,,,,pkg:pypi/googleapis-common-protos@1.63.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,gptcache,0.1.44,,,,,,pkg:pypi/gptcache@0.1.44,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,grand-cypher,0.13.0,,,,,,pkg:pypi/grand-cypher@0.13.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,grand-graph,0.7.0,,,,,,pkg:pypi/grand-graph@0.7.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,grandiso,2.2.0,,,,,,pkg:pypi/grandiso@2.2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,greenlet,3.1.1,,,,,,pkg:pypi/greenlet@3.1.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,grpcio,1.67.1,,,,,,pkg:pypi/grpcio@1.67.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,grpcio-status,1.62.3,,,,,,pkg:pypi/grpcio-status@1.62.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,grpcio-tools,1.67.1,,,,,,pkg:pypi/grpcio-tools@1.67.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,h11,0.16.0,,,,,,pkg:pypi/h11@0.16.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,h2,4.1.0,,,,,,pkg:pypi/h2@4.1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,hf-xet,1.1.10,,,,,,pkg:pypi/hf-xet@1.1.10,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,hpack,4.0.0,,,,,,pkg:pypi/hpack@4.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,httpcore,1.0.9,,,,,,pkg:pypi/httpcore@1.0.9,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,httplib2,0.22.0,,,,,,pkg:pypi/httplib2@0.22.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,httptools,0.6.4,,,,,,pkg:pypi/httptools@0.6.4,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,httpx,0.28.1,,,,,,pkg:pypi/httpx@0.28.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,httpx-sse,0.4.0,,,,,,pkg:pypi/httpx-sse@0.4.0,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,huggingface-hub,0.35.3,,,,,,pkg:pypi/huggingface-hub@0.35.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,humanfriendly,10.0,,,,,,pkg:pypi/humanfriendly@10.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,hyperframe,6.0.1,,,,,,pkg:pypi/hyperframe@6.0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,idna,3.10,,,,,,pkg:pypi/idna@3.10,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,importlib-metadata,8.5.0,,,,,,pkg:pypi/importlib-metadata@8.5.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,importlib-resources,6.5.2,,,,,,pkg:pypi/importlib-resources@6.5.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,iniconfig,2.0.0,,,,,,pkg:pypi/iniconfig@2.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,instructor,1.11.3,,,,,,pkg:pypi/instructor@1.11.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,ipython,9.6.0,,,,,,pkg:pypi/ipython@9.6.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,ipython-pygments-lexers,1.1.1,,,,,,pkg:pypi/ipython-pygments-lexers@1.1.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,isodate,0.7.2,,,,,,pkg:pypi/isodate@0.7.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,itsdangerous,2.2.0,,,,,,pkg:pypi/itsdangerous@2.2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jedi,0.19.2,,,,,,pkg:pypi/jedi@0.19.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jinja2,3.1.5,,,,,,pkg:pypi/jinja2@3.1.5,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jiter,0.8.2,,,,,,pkg:pypi/jiter@0.8.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jmespath,1.0.1,,,,,,pkg:pypi/jmespath@1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,joblib,1.4.2,,,,,,pkg:pypi/joblib@1.4.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,json-repair,0.25.2,,,,,,pkg:pypi/json-repair@0.25.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,json5,0.12.1,,,,,,pkg:pypi/json5@0.12.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jsonpatch,1.33,,,,,,pkg:pypi/jsonpatch@1.33,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jsonpickle,4.1.1,,,,,,pkg:pypi/jsonpickle@4.1.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jsonpointer,3.0.0,,,,,,pkg:pypi/jsonpointer@3.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jsonref,1.1.0,,,,,,pkg:pypi/jsonref@1.1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jsonschema,4.25.1,,,,,,pkg:pypi/jsonschema@4.25.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,jsonschema-specifications,2025.9.1,,,,,,pkg:pypi/jsonschema-specifications@2025.9.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,kubernetes,31.0.0,,,,,,pkg:pypi/kubernetes@31.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,lance-namespace,0.0.18,,,,,,pkg:pypi/lance-namespace@0.0.18,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,lance-namespace-urllib3-client,0.0.18,,,,,,pkg:pypi/lance-namespace-urllib3-client@0.0.18,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,lancedb,0.25.2,,,,,,pkg:pypi/lancedb@0.25.2,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,langchain,0.3.26,,,,,,pkg:pypi/langchain@0.3.26,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,langchain-cohere,0.3.5,,,,,,pkg:pypi/langchain-cohere@0.3.5,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,langchain-community,0.3.26,,,,,,pkg:pypi/langchain-community@0.3.26,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,langchain-core,0.3.79,,,,,,pkg:pypi/langchain-core@0.3.79,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,langchain-experimental,0.3.4,,,,,,pkg:pypi/langchain-experimental@0.3.4,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,langchain-openai,0.2.14,,,,,,pkg:pypi/langchain-openai@0.2.14,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,langchain-text-splitters,0.3.11,,,,,,pkg:pypi/langchain-text-splitters@0.3.11,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,langdetect,1.0.9,,,,,,pkg:pypi/langdetect@1.0.9,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,langfuse,2.44.0,,,,,,pkg:pypi/langfuse@2.44.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,langsmith,0.3.45,,,,,,pkg:pypi/langsmith@0.3.45,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,lark,1.1.9,,,,,,pkg:pypi/lark@1.1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,ldap3,2.9.1,,,,,,pkg:pypi/ldap3@2.9.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,litellm,1.72.6,,,,,,pkg:pypi/litellm@1.72.6,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,lxml,5.3.0,,,,,,pkg:pypi/lxml@5.3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,mako,1.3.8,,,,,,pkg:pypi/mako@1.3.8,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,markdown,3.7,,,,,,pkg:pypi/markdown@3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,markdown-it-py,3.0.0,,,,,,pkg:pypi/markdown-it-py@3.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,markupsafe,3.0.2,,,,,,pkg:pypi/markupsafe@3.0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,marshmallow,3.25.1,,,,,,pkg:pypi/marshmallow@3.25.1,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,matplotlib-inline,0.1.7,,,,,,pkg:pypi/matplotlib-inline@0.1.7,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,mcp,1.12.4,,,,,,pkg:pypi/mcp@1.12.4,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,mcpadapt,0.1.17,,,,,,pkg:pypi/mcpadapt@0.1.17,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,mdurl,0.1.2,,,,,,pkg:pypi/mdurl@0.1.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,mem0ai,0.1.118,,,,,,pkg:pypi/mem0ai@0.1.118,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,milvus-lite,2.4.11,,,,,,pkg:pypi/milvus-lite@2.4.11,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,mmh3,5.0.1,,,,,,pkg:pypi/mmh3@5.0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,monotonic,1.6,,,,,,pkg:pypi/monotonic@1.6,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,mpmath,1.3.0,,,,,,pkg:pypi/mpmath@1.3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,msgpack,1.1.2,,,,,,pkg:pypi/msgpack@1.1.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,msoffcrypto-tool,5.4.2,,,,,,pkg:pypi/msoffcrypto-tool@5.4.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,multidict,6.1.0,,,,,,pkg:pypi/multidict@6.1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,multiprocess,0.70.16,,,,,,pkg:pypi/multiprocess@0.70.16,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,mypy-extensions,1.0.0,,,,,,pkg:pypi/mypy-extensions@1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,networkx,3.4.2,,,,,,pkg:pypi/networkx@3.4.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,ninja,1.11.1.3,,,,,,pkg:pypi/ninja@1.11.1.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nltk,3.9.1,,,,,,pkg:pypi/nltk@3.9.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nodeenv,1.9.1,,,,,,pkg:pypi/nodeenv@1.9.1,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,numpy,1.26.4,,,,,,pkg:pypi/numpy@1.26.4,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-cublas-cu12,12.4.5.8,,,,,,pkg:pypi/nvidia-cublas-cu12@12.4.5.8,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-cuda-cupti-cu12,12.4.127,,,,,,pkg:pypi/nvidia-cuda-cupti-cu12@12.4.127,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-cuda-nvrtc-cu12,12.4.127,,,,,,pkg:pypi/nvidia-cuda-nvrtc-cu12@12.4.127,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-cuda-runtime-cu12,12.4.127,,,,,,pkg:pypi/nvidia-cuda-runtime-cu12@12.4.127,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-cudnn-cu12,9.1.0.70,,,,,,pkg:pypi/nvidia-cudnn-cu12@9.1.0.70,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-cufft-cu12,11.2.1.3,,,,,,pkg:pypi/nvidia-cufft-cu12@11.2.1.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-curand-cu12,10.3.5.147,,,,,,pkg:pypi/nvidia-curand-cu12@10.3.5.147,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-cusolver-cu12,11.6.1.9,,,,,,pkg:pypi/nvidia-cusolver-cu12@11.6.1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-cusparse-cu12,12.3.1.170,,,,,,pkg:pypi/nvidia-cusparse-cu12@12.3.1.170,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-nccl-cu12,2.21.5,,,,,,pkg:pypi/nvidia-nccl-cu12@2.21.5,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-nvjitlink-cu12,12.4.127,,,,,,pkg:pypi/nvidia-nvjitlink-cu12@12.4.127,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,nvidia-nvtx-cu12,12.4.127,,,,,,pkg:pypi/nvidia-nvtx-cu12@12.4.127,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,oauthlib,3.2.2,,,,,,pkg:pypi/oauthlib@3.2.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,olefile,0.47,,,,,,pkg:pypi/olefile@0.47,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,oletools,0.60.2,,,,,,pkg:pypi/oletools@0.60.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,onnxruntime,1.22.0,,,,,,pkg:pypi/onnxruntime@1.22.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,openai,1.109.1,,,,,,pkg:pypi/openai@1.109.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,openapi-pydantic,0.5.1,,,,,,pkg:pypi/openapi-pydantic@0.5.1,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,opencv-python,4.11.0.86,,,,,,pkg:pypi/opencv-python@4.11.0.86,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,opencv-python-headless,4.10.0.84,,,,,,pkg:pypi/opencv-python-headless@4.10.0.84,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,openpyxl,3.1.5,,,,,,pkg:pypi/openpyxl@3.1.5,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opensearch-py,2.7.1,,,,,,pkg:pypi/opensearch-py@2.7.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-api,1.37.0,,,,,,pkg:pypi/opentelemetry-api@1.37.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-exporter-otlp-proto-common,1.37.0,,,,,,pkg:pypi/opentelemetry-exporter-otlp-proto-common@1.37.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-exporter-otlp-proto-grpc,1.37.0,,,,,,pkg:pypi/opentelemetry-exporter-otlp-proto-grpc@1.37.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-exporter-otlp-proto-http,1.37.0,,,,,,pkg:pypi/opentelemetry-exporter-otlp-proto-http@1.37.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-instrumentation,0.58b0,,,,,,pkg:pypi/opentelemetry-instrumentation@0.58b0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-instrumentation-asgi,0.58b0,,,,,,pkg:pypi/opentelemetry-instrumentation-asgi@0.58b0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-instrumentation-fastapi,0.58b0,,,,,,pkg:pypi/opentelemetry-instrumentation-fastapi@0.58b0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-proto,1.37.0,,,,,,pkg:pypi/opentelemetry-proto@1.37.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-sdk,1.37.0,,,,,,pkg:pypi/opentelemetry-sdk@1.37.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-semantic-conventions,0.58b0,,,,,,pkg:pypi/opentelemetry-semantic-conventions@0.58b0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,opentelemetry-util-http,0.58b0,,,,,,pkg:pypi/opentelemetry-util-http@0.58b0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,orjson,3.10.14,,,,,,pkg:pypi/orjson@3.10.14,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,overrides,7.7.0,,,,,,pkg:pypi/overrides@7.7.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,packaging,23.2,,,,,,pkg:pypi/packaging@23.2,,,,,,,,,,,,,,,,,,,,,,,,,
Framework,,,,,,pandas,2.2.3,,,,,,pkg:pypi/pandas@2.2.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,parso,0.8.5,,,,,,pkg:pypi/parso@0.8.5,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,passlib,1.7.4,,,,,,pkg:pypi/passlib@1.7.4,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pathspec,0.12.1,,,,,,pkg:pypi/pathspec@0.12.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pcodedmp,1.2.6,,,,,,pkg:pypi/pcodedmp@1.2.6,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pdfminer-six,20250506,,,,,,pkg:pypi/pdfminer-six@20250506,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pdfplumber,0.11.7,,,,,,pkg:pypi/pdfplumber@0.11.7,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,peewee,3.17.8,,,,,,pkg:pypi/peewee@3.17.8,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,peewee-migrate,1.12.2,,,,,,pkg:pypi/peewee-migrate@1.12.2,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pexpect,4.9.0,,,,,,pkg:pypi/pexpect@4.9.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pgvector,0.4.1,,,,,,pkg:pypi/pgvector@0.4.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pillow,11.1.0,,,,,,pkg:pypi/pillow@11.1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,platformdirs,4.3.6,,,,,,pkg:pypi/platformdirs@4.3.6,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pluggy,1.5.0,,,,,,pkg:pypi/pluggy@1.5.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,portalocker,2.10.1,,,,,,pkg:pypi/portalocker@2.10.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,posthog,3.8.3,,,,,,pkg:pypi/posthog@3.8.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,primp,0.10.0,,,,,,pkg:pypi/primp@0.10.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,prompt-toolkit,3.0.52,,,,,,pkg:pypi/prompt-toolkit@3.0.52,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,propcache,0.2.1,,,,,,pkg:pypi/propcache@0.2.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,proto-plus,1.25.0,,,,,,pkg:pypi/proto-plus@1.25.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,protobuf,5.29.5,,,,,,pkg:pypi/protobuf@5.29.5,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,psutil,6.1.1,,,,,,pkg:pypi/psutil@6.1.1,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,psycopg2-binary,2.9.9,,,,,,pkg:pypi/psycopg2-binary@2.9.9,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,ptyprocess,0.7.0,,,,,,pkg:pypi/ptyprocess@0.7.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pure-eval,0.2.3,,,,,,pkg:pypi/pure-eval@0.2.3,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pyarrow,19.0.0,,,,,,pkg:pypi/pyarrow@19.0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Library,,,,,,pyasn1,0.6.1,,,,,,pkg:pypi/pyasn1@0.6.1,,,,,,,,,,,,,,,,,,,,,,,,,
